899,182,3344,1485,2288,3123,1785,1711,3639,3284,1237
900,3333,3344,2260,3639,1949,1608,2435,3253,3284,1061
901,270,3,2065,2887,3332,3123,2712,3469,1711,3318
902,231,2429,450,2517,2435,2292,3253,3333,2914,932
903,1730,1950,3253,3639,1,3072,3344,3333,762,2435
904,1883,1485,1711,726,1339,1934,450,2260,2461,3639
905,860,2914,2975,231,3396,2520,1344,3469,450,762
906,3244,1783,3639,3072,3730,2435,1608,2376,1061,1730
907,1876,2438,1032,270,2410,1977,3539,1872,592,182
908,3469,1237,2065,2427,1711,824,668,3123,3272,3344
909,959,1414,3639,2449,2556,231,1785,762,3072,182
910,2292,2707,3253,3333,2907,1730,2376,3469,2435,1207
911,3253,1413,1730,3,2260,762,2179,2429,1061,270
912,231,2429,2489,2778,270,701,1934,2449,3617,2525
913,1711,1485,1462,981,66,2427,49,2292,1934,3396
914,775,3639,860,2260,1608,1950,1711,66,2907,2376
915,2044,2520,1575,2376,2435,182,2260,2128,1950,654
916,1,654,688,3016,78,2907,2429,2556,182,2438
917,2914,3396,3272,2288,1344,3016,1949,1237,654,49
918,3244,182,3639,3333,2131,1414,1730,2260,2461,3147
919,959,2065,3469,3332,2292,1413,1876,270,49,2785
920,3284,182,1485,1575,1414,3639,1950,2260,709,2065
921,2260,2907,3344,1061,3487,2438,1949,334,775,574
922,3396,2429,1344,450,2292,49,2914,1934,2707,2065
923,376,688,762,1977,231,3284,3244,1883,1876,1485
924,66,3016,1950,1977,1,376,688,74,932,49
925,2292,2429,2065,450,3396,1934,654,2556,3347,2914
926,182,1876,3344,2260,376,592,2438,3333,2712,988
927,3284,1711,1608,2907,1485,688,3,2427,2887,2438
928,3,2525,2907,688,270,2427,2014,49,2392,66
929,2820,2292,2260,3332,450,1211,1575,2065,3129,3667
930,2260,1,2778,1585,2820,2429,182,450,2449,1934
931,3080,1413,688,1876,981,1261,932,3284,2414,2520
932,3072,1,3253,1061,1730,3639,1950,78,1413,1414
933,1876,3730,78,2556,2435,2520,2642,1211,3072,2820
934,3617,231,1575,2044,1950,2489,2449,762,1876,701
935,1414,1485,2613,3730,2435,726,1261,1730,824,3333
936,2820,78,3730,3284,3814,1414,2449,3344,3118,3481
937,182,3639,2461,1950,3333,3244,2260,1575,1883,1730
938,2260,3147,270,450,2438,981,2517,2292,1711,2429
939,2907,2292,1711,1462,3539,2128,66,3481,775,2438
940,3469,3332,1876,270,1413,1211,2065,3072,981,2292
941,1785,2435,1613,762,2461,182,1485,3344,561,1934
942,2907,2778,775,231,66,2525,1,2148,2975,2489
943,2376,2907,66,2128,1876,2520,2250,540,2156,182
944,1061,2260,3344,182,1413,2520,3639,1414,376,574
945,2292,2707,3244,1711,981,1462,1237,3539,561,688
946,959,2044,3284,1485,270,3337,1613,1711,2392,709
947,2820,1211,2292,2260,3332,3253,860,3080,890,2520
948,3469,3344,2429,2517,1785,2914,3253,2707,2907,43
949,2907,1902,3344,1711,3599,2438,1207,2427,688,2939
950,49,1711,981,2292,2065,2414,1485,3080,66,2044
951,959,270,2065,231,3332,3123,3193,592,981,3
952,1,270,2778,1977,376,2429,2525,688,3599,1876
953,2292,1608,49,2887,1061,2707,1711,3284,2427,3369
954,3332,1608,2260,1032,1211,2292,3080,2065,1876,1949
955,66,1876,981,3244,1950,688,1711,932,3499,2292
956,1902,3344,1785,3272,3599,334,668,959,1934,3
957,2260,1061,2907,3639,182,1032,3344,2438,2044,3415
958,1730,688,2427,66,1608,2292,932,1,49,1261
959,2517,3639,2260,3599,860,3502,1785,3728,2429,1902
960,3599,1730,1413,2429,981,270,3639,932,959,1977
961,2292,2907,2148,2707,2435,2820,2427,3730,1,3
962,1730,2707,1883,1785,3639,3147,2461,1414,762,2429
963,3284,688,2887,1608,1485,2427,860,1711,1237,1462
964,182,1785,2435,3272,688,3599,3639,2778,3730,2489
965,1,334,2429,2778,3599,2260,182,3253,1335,3332
966,2260,1061,2907,3639,1032,3332,3415,1608,2479,688
967,561,231,3469,1950,2435,2812,2489,1339,3730,1783
968,1950,981,932,1711,3193,3396,1237,2065,49,2914
969,561,2707,1730,762,231,3072,981,2065,2292,2489
970,2427,2435,3730,1237,1783,3272,561,1485,1711,3284
971,2814,231,376,3344,592,2435,3253,3333,1876,762
972,3639,1950,3333,1730,2260,2065,3332,1237,3344,1339
973,1462,3481,3344,1339,2438,3639,1934,3396,1485,1883
974,1237,1950,3344,561,3469,1876,688,3599,2907,3730
975,1711,2292,2707,49,1730,66,1061,2790,2427,1485
976,824,1711,3469,592,3318,2556,981,2292,2065,1872
977,1949,2914,3333,1950,3396,2065,701,2288,450,3872
978,49,2292,2707,66,981,1711,3080,2907,932,2065
979,2907,540,1608,775,3,2438,3872,3344,2707,25
980,3244,2292,1061,1608,2707,775,2907,860,1730,2975
981,182,2131,3244,3639,2461,688,3730,3539,3072,2556
982,1902,3244,1608,2975,2887,540,561,3872,1783,3129
983,981,231,1876,376,270,932,66,2489,2556,3080
984,959,3284,2414,270,1934,2438,1883,1785,2260,450
985,2260,3639,2438,3344,182,3318,1883,2907,1061,3253
986,1061,2887,2907,1949,43,3469,2008,1207,2975,3369
987,561,2427,2887,1462,1485,3396,2907,2292,2812,2392
988,2044,1613,959,182,2489,688,2556,3344,1977,1414
989,2260,1883,1032,2410,66,775,2438,1934,25,3639
990,2292,3730,2479,824,3284,1237,180,2914,2427,2435
991,2438,2884,3539,2556,1934,28,1711,2907,1462,3396
992,2260,182,1950,2065,3332,3344,3333,3639,1032,1339
993,2292,860,1608,2887,2975,824,2707,3129,2429,2065
994,3253,3344,1883,1730,3337,1414,3333,762,1613,3639
995,2292,2887,860,3386,3369,824,3396,49,2427,3072
996,3730,3344,3469,3814,78,1628,2479,654,1950,988
997,2044,450,1414,654,2260,182,231,2065,49,1711
998,1413,1613,3253,2429,2044,1977,376,231,2907,3016
999,1711,3284,1485,2427,3272,688,1237,2044,2414,182
1000,762,1,688,3344,1785,3253,3072,2435,3639,439
1001,1344,762,1,3253,2148,270,3396,2975,3072,3129
1002,2907,3272,2939,1711,3344,3639,2427,1485,1207,1462
1003,2065,1950,2292,3333,3415,1730,3332,2707,3639,1575
1004,2292,2435,1608,2914,2427,860,1949,2429,2907,3639
1005,3284,3730,3344,78,1414,2435,2820,2914,1485,182
1006,2429,2260,334,2179,3,2292,2517,1785,3332,2914
1007,2907,1061,3253,775,2292,1,2707,2376,2148,1730
1008,2449,1575,762,561,860,1414,824,2461,2292,2820
1009,182,2260,3617,1876,3333,1575,231,3639,1950,3344
1010,2887,561,3730,2427,2907,2148,78,2292,824,3469
1011,3284,2887,270,959,2414,3877,1902,231,824,2435
1012,1783,3344,2435,3730,3244,3333,3872,2907,2812,182
1013,2288,1414,932,3193,981,1711,49,1413,1730,3333
1014,3284,1711,2414,182,981,231,1485,3877,824,2427
1015,3244,2260,2820,2438,1902,688,3080,270,1876,1
1016,2907,3272,3344,1785,1462,3599,2438,775,3481,688
1017,762,2449,860,3253,561,1934,1730,3396,3337,28
1018,1344,3396,775,2707,1608,2292,1237,78,3872,3469
1019,762,231,2435,1785,540,3253,3244,1730,1783,2907
1020,2292,2914,2520,2820,1608,2260,2907,3244,824,78
1021,3072,3129,2435,860,231,2820,1575,2887,3244,824
1022,3469,78,2435,3344,3016,270,2887,231,1876,668
1023,762,1730,231,2435,561,3072,860,1785,2449,981
1024,2975,2520,78,3080,1902,2887,2148,574,2907,1876
1025,561,2435,2427,3730,2887,2489,1485,231,3872,3
1026,3253,775,3,2707,3671,1949,762,2907,1730,3344
1027,2414,1902,2520,3244,3284,3080,3877,2907,981,2556
1028,2260,1061,2907,2712,3318,1608,3284,2292,3332,824
1029,3639,2260,450,182,3272,2429,1934,1711,2065,860
1030,2260,1061,2292,2907,1608,860,3332,1032,1949,2820
1031,3253,3639,3344,1950,3333,1339,762,775,1730,2449
1032,2907,2427,2707,2292,2435,540,1061,1207,1608,3244
1033,860,2292,932,2520,1608,1261,1711,824,2887,450
1034,2065,3284,3332,860,2292,49,2427,3272,3,2429
1035,1902,43,3284,959,1785,3337,668,3344,78,3318
1036,688,3193,78,1730,1876,3639,1485,1977,3344,932
1037,2292,2520,860,450,1261,2975,3080,49,981,3396
1038,182,270,231,1876,66,981,376,2489,2525,2712
1039,3253,860,762,3639,1902,43,1730,78,959,2887
1040,1902,3284,762,2887,860,2820,1608,2449,2975,3244
1041,231,270,3617,1883,2489,2392,3118,3080,2044,1934
1042,1413,860,3318,231,3332,270,43,2887,2260,2292
1043,2820,2260,1211,3080,1876,2148,2520,2907,78,2292
1044,775,2907,66,1608,2148,3639,2707,1,3,540
1045,2707,3469,1950,2292,1949,1207,2907,3872,3333,2435
1046,1339,1950,654,3396,3481,3253,3814,3639,3539,2065
1047,775,688,762,1462,1977,1883,439,3639,561,1730
1048,1061,3244,2292,2520,2260,860,1413,1608,3072,3420
1049,2707,1730,2292,3430,3253,762,3,3469,561,3415
1050,688,376,1785,270,3344,2907,2438,78,1977,2525
1051,1883,1462,2461,1711,1730,3639,1785,1485,561,1577
1052,182,1575,2820,3617,3730,2520,231,2044,3877,2556
1053,231,2520,1414,1413,182,2435,1613,2044,981,654
1054,3284,959,3123,2449,3877,561,3639,3730,824,2820
1055,2429,3415,3,2292,3599,334,3332,2179,2065,3253
1056,1608,2887,3872,3469,1902,3332,2065,270,1949,1237
1057,3344,3639,2907,1613,1730,3253,3333,2044,1950,3469
1058,2044,2128,449,3539,1575,3617,2556,1950,2065,182
1059,182,3617,1575,3539,1876,2593,1950,1613,988,3639
1060,2887,3284,3332,1608,824,3080,2414,270,860,2427
1061,3284,1902,2414,2887,270,2392,3080,1876,1608,3332
1062,2414,2292,1902,2907,3284,3080,2260,2884,2429,1061
1063,1211,2520,2260,824,78,2156,1711,3539,2128,3080
1064,2907,775,2148,1207,2707,66,540,3,2292,1
1065,2414,2292,3,3284,2260,1413,2044,860,3877,2065
1066,2427,762,2435,2707,561,2292,1730,1613,2429,860
1067,1902,2260,3284,2414,3877,3318,2820,860,2520,959
1068,561,1876,1950,3469,3872,3332,2065,3072,3129,1730
1069,2292,1711,3272,1934,450,2065,3147,2429,49,2414
1070,2292,2429,1902,1608,3599,2427,2260,2820,2517,860
1071,654,3469,1339,592,574,1211,2707,2438,3539,3344
1072,2292,2260,2414,449,2065,3332,3080,49,1211,450
1073,1711,3639,2260,2292,182,1485,1608,3272,2790,2872
1074,2044,2260,3617,2392,3344,2907,231,66,1876,2712
1075,3344,2288,3469,2435,1949,1485,709,1711,1785,78
1076,182,2778,981,231,2438,1977,3244,688,66,2260
1077,1413,1061,1414,49,3080,2292,1211,2414,654,688
1078,3469,2814,3344,3253,762,959,2435,3072,1876,231
1079,182,3344,2814,1785,376,988,1,762,2778,959
1080,2907,3481,3344,66,540,3617,1950,775,3539,1876
1081,762,2449,1414,78,561,3253,1883,860,3344,1902
1082,2292,2427,2414,2429,49,824,3347,2887,2065,1711
1083,1608,2260,2292,860,3332,775,3244,3080,1211,1032
1084,2065,3,3396,2429,3253,959,334,3332,654,1344
1085,860,2520,3805,932,3639,1575,1950,1261,2790,2156
1086,3333,3,2260,182,2179,1356,3617,1613,3415,2907
1087,1876,2438,2814,2907,3539,775,2156,592,3344,3430
1088,1608,775,1032,2907,2260,25,860,2872,1902,2292
1089,959,2044,561,762,1613,3469,890,3539,1575,3617
1090,775,762,2449,1478,439,3244,1344,561,3129,3123
1091,561,1462,3396,1711,1485,2707,1237,2914,2065,1608
1092,2907,2438,688,574,2645,1872,3539,1061,2156,78
1093,3284,1711,2414,2427,1485,182,2044,981,3272,2556
1094,3639,762,3244,2449,3344,3253,1785,2438,2517,231
1095,2907,1061,3,2292,2707,2429,2525,1785,3253,2438
1096,3344,3639,3272,1711,1061,2907,2438,1785,180,1462
1097,1711,1730,3639,1883,860,2260,1413,450,981,2872
1098,3123,561,2065,1577,1608,3872,3,1237,3469,1485
1099,1876,3284,2712,182,2260,3877,270,376,3318,2435
1100,3244,2820,1876,1608,2947,2449,3129,2260,688,2148
1101,3344,1485,1414,2288,78,2435,3337,2044,182,959
1102,2260,3244,2820,3080,2292,3877,2414,3284,2520,1902
1103,2260,1061,3639,2292,2429,1949,860,3272,1608,2907
1104,2260,1032,2907,182,3415,3,3318,334,3344,2438
1105,775,2907,3639,688,3539,1462,2768,3244,439,1577
1106,2065,860,3332,450,2292,1950,49,1575,701,2429
1107,1413,78,860,49,1730,932,3469,574,1414,1344
1108,270,3332,2260,1413,1211,3318,3080,959,2520,231
1109,182,1,2814,1575,1876,2778,2556,988,2768,2604
1110,3284,824,1949,2292,3332,49,3,860,2887,726
1111,1585,2427,3272,1934,2778,1485,688,2429,2435,2489
1112,78,1414,3284,2438,2479,2914,688,1061,3244,3344
1113,2517,231,1902,270,182,1785,3599,3244,2260,3877
1114,1711,2707,981,1730,3469,561,3639,1462,2435,231
1115,1950,3415,2292,66,3333,2790,1237,1061,1628,1
1116,1711,3272,1061,2429,3639,3284,860,2414,2520,1413
1117,1730,2707,2429,2292,1711,3639,932,981,860,1413
1118,762,3253,775,959,2814,1902,231,1977,270,2449
1119,3502,3639,2260,860,1575,182,3877,3332,334,3415
1120,1711,66,1485,540,1608,2525,3,2907,3284,270
1121,2707,1608,1711,2907,540,2292,1730,3244,3469,2887
1122,2707,3,2292,1949,49,1061,2907,1730,2815,1608
1123,2065,49,3332,1711,1237,66,1608,1950,2292,1876
1124,1,2148,1950,449,1949,3332,2820,3129,66,1261
1125,66,2414,2778,2260,2292,2429,3080,3415,182,2907
1126,2260,2907,2435,3877,2376,2520,182,2820,3244,2292
1127,2292,2707,2427,2790,1061,1237,3730,3872,2907,1730
1128,2292,2887,762,860,2975,1902,2148,1608,3469,2427
1129,3639,182,3344,439,3814,334,1575,2044,3272,3253
1130,3469,3253,78,2887,762,3344,1949,2975,2148,2435
1131,775,66,1876,1608,932,2907,2376,540,2148,2707
1132,2292,561,2707,762,2148,3129,1577,2065,2887,1608
1133,49,1413,959,2044,1876,1883,1711,1613,981,270
1134,2260,1061,3639,1413,3344,1949,3253,2044,1730,3333
1135,2260,3639,775,2438,1061,688,3599,2410,1032,1977
1136,2376,182,2820,3617,1575,2128,2520,3344,231,3244
1137,2907,775,688,66,2148,1462,2410,3539,3244,1
1138,2292,1608,860,2427,2065,1261,450,1711,3284,3332
1139,2907,182,3415,2044,2260,3284,3272,334,2427,2429
1140,270,981,2525,2489,3284,2427,231,2414,959,2065
1141,3639,182,2449,1785,959,762,439,3344,3123,1414
1142,860,3284,1413,2414,1061,2260,376,2520,2429,2975
1143,231,376,3333,3332,3617,2044,1949,3344,3337,2435
1144,182,1413,2438,3253,2814,688,3639,2260,1613,959
1145,2907,1902,3,43,2292,3469,1785,2887,1949,3369
1146,1730,762,3639,1876,3253,231,3333,3430,932,561
1147,2288,3344,1949,3333,2914,3814,3,3337,3332,2065
1148,2260,182,3332,376,1876,2044,231,3333,932,3877
1149,2260,2044,2414,2520,182,2392,1711,3284,1876,231
1150,2260,3253,762,2820,3,3877,3284,2438,182,3244
1151,3599,688,1462,1977,775,3272,2907,1785,1,1902
1152,654,2914,3396,2260,2556,449,1934,2438,78,1237
1153,270,3332,2525,3080,2065,3284,1608,2414,981,3599
1154,1876,270,3617,2489,1950,2044,1,3332,988,3
1155,1711,66,932,981,2414,182,860,2260,1485,1608
1156,1237,2288,2914,3309,3872,3123,2517,3469,270,3344
1157,2429,1934,775,762,3253,3396,2449,860,1344,2065
1158,3332,2260,2065,3333,231,2712,3,1335,3877,1356
1159,2044,1876,1613,2887,3,2392,959,49,2907,2427
1160,1934,2429,2556,2044,28,2778,2414,3539,959,334
1161,1876,3872,1608,66,270,3332,1950,1949,2065,1485
1162,762,2449,231,561,2044,1575,2812,959,2489,2065
1163,270,3599,1902,2438,688,3284,1711,3272,2260,2414
1164,3639,1950,1575,3244,2376,2260,775,2128,3344,182
1165,688,2392,66,376,1883,2907,2525,1711,1485,1613
1166,2292,2260,3469,2820,3333,824,2907,3318,1608,3
1167,2556,3244,3539,1237,3730,2884,182,688,2438,2820
1168,1785,270,3,762,2438,3284,959,3253,2179,43
1169,182,2260,3639,1575,2429,2778,334,2044,3877,3272
1170,231,2392,3344,1876,561,2044,1485,376,3617,762
1171,182,2260,3284,2438,3639,2414,688,1711,1414,1883
1172,860,2887,1261,1608,2520,762,3253,1949,78,2820
1173,824,3730,1950,1575,1711,1207,2427,2435,1783,2584
1174,762,3253,2604,2820,2148,1,3072,3469,3129,2376
1175,1608,3344,2907,3872,1485,1207,1949,2427,2288,540
1176,3253,3,2260,2429,1934,334,959,775,1413,2044
1177,1613,688,1,2778,3639,182,1977,1950,1730,2435
1178,3080,2520,981,3244,2414,3284,270,688,1876,2260
1179,2914,2292,3872,1211,3147,2288,3332,2479,2065,270
1180,2292,3332,860,450,2260,3369,1413,2065,1608,49
1181,2292,1211,654,2707,3147,2884,2479,3539,2429,2556
1182,270,1876,3599,376,1032,1977,3332,3,959,2814
1183,2449,1414,762,1934,2820,959,28,3396,1785,1883
1184,3469,3344,2907,1876,1207,3639,3123,1872,1237,1950
1185,2292,1413,860,2887,1061,2907,2427,2429,3253,1
1186,959,654,182,1414,3344,709,3639,2044,3814,1413
1187,2260,3080,2520,270,860,775,1934,1902,449,1344
1188,2376,2907,66,2520,1061,2260,2292,2148,1,3016
1189,3639,1730,3599,1785,2778,2429,1462,561,182,1613
1190,2707,1711,2292,49,2872,1413,2907,1730,981,1061
1191,3639,860,1414,2260,3333,3332,3253,1730,1950,2065
1192,2435,231,3469,561,2489,3730,3072,1613,270,762
1193,932,270,231,3332,2065,860,2887,981,1876,762
1194,2292,2768,2148,1,762,860,1413,3253,775,3539
1195,270,2525,981,231,3080,2489,3,2414,66,1902
1196,688,3244,182,1785,3639,762,2438,3730,1,2907
1197,2292,3396,3671,2065,561,1608,1462,3123,824,1934
1198,981,1711,2520,231,2556,270,1902,2438,376,3080
1199,1339,2292,2707,2914,1414,3396,3539,726,3481,1711
1200,1977,1785,3639,1462,2438,3599,3272,2429,1934,182
1201,2435,1585,3344,1414,2520,78,2002,3072,3805,2914
1202,182,3730,3639,2435,2438,2814,654,3539,1414,3877
1203,2292,981,824,2414,49,3080,1575,860,2520,231
1204,762,3253,860,2887,3,1730,3332,2292,2008,1608
1205,1,376,688,1876,3344,3333,2260,3332,3639,2814
1206,2429,3272,2044,2778,1462,3599,2489,1613,1785,2525
1207,2907,3469,540,3344,668,3,2148,2812,1044,2884
1208,3,3469,1949,1608,3872,2065,3332,2292,2707,2914
1209,2292,2260,3332,2065,1211,2479,2914,824,2820,1608
1210,2292,2707,3639,1237,2429,1950,3072,1711,3415,28
1211,2292,450,2429,2065,2260,1032,49,1211,3332,2707
1212,3469,2292,3072,2914,1237,2065,1949,1608,2707,3872
1213,3430,3539,2260,1876,2376,1575,3244,2907,2292,231
1214,231,1876,3877,3730,2556,3072,2449,1575,182,3244
1215,3333,3253,2429,3332,701,450,3,2065,2260,1950
1216,3,2292,1413,1949,2707,1061,3253,49,1711,3318
1217,2260,2712,540,3318,231,3,3253,2820,2907,78
1218,2292,2148,701,2065,2429,2489,3332,3,2820,1
1219,2887,1608,1061,3284,824,3872,1949,2435,3332,2907
1220,2260,182,3877,1902,3318,3502,231,2435,1608,3284
1221,1,2148,2707,2292,2907,3072,2429,2435,2427,1207
1222,2414,2520,1934,860,450,2260,3080,1883,1414,981
1223,3599,2525,3,1785,3272,2939,1711,1462,270,688
1224,2292,1413,2520,2044,49,824,2556,2887,981,2907
1225,1730,3253,1950,2044,3639,2435,1949,1613,3337,1413
1226,1711,1785,3272,1730,3599,3825,2427,3639,1237,2435
1227,3639,1730,3344,1785,3253,959,2438,1613,762,1883
1228,2292,2414,3396,49,1934,2429,450,1414,3080,28
1229,270,688,3599,1785,1237,3872,2666,3332,3123,709
1230,2707,49,66,932,2292,1261,981,1608,1711,1730
1231,1902,2556,1237,3599,2887,1462,2427,981,3129,3072
1232,3639,1237,1730,1785,1462,1711,3272,2914,1478,3344
1233,3639,1730,3344,3253,3,1883,1613,1711,775,2907
1234,1730,2707,1413,1876,2292,3639,3415,1950,3469,3
1235,3253,762,2814,959,3344,2435,1613,1413,182,78
1236,2292,2429,1711,2427,3415,2065,66,49,860,450
1237,2907,1902,2884,2292,3,2975,540,775,3318,1032
1238,3284,1934,1902,2820,2414,2449,2128,78,1485,3396
1239,2429,2525,1785,1934,3272,3599,1,3396,3,1344
1240,2260,1608,2065,2292,1902,1711,1934,2820,2414,3284
1241,2260,3333,3244,3639,1608,2820,3253,3344,1876,2438
1242,762,860,3253,3129,1730,3072,561,1344,2449,2065
1243,1949,3332,3,3253,3469,1608,3872,2292,2065,2707
1244,561,2887,2427,3072,1237,688,3344,78,2768,3730
1245,3639,3344,3253,1785,439,688,2438,182,1730,959
1246,1883,1977,270,2438,376,182,688,2260,1876,1934
1247,3332,2065,1876,2260,1211,1950,449,1608,3487,1949
1248,2429,182,1934,3,2179,2525,2292,1577,1613,2461
1249,775,1,3344,2907,3253,2814,2438,3639,2376,762
1250,762,2449,3253,2812,561,860,3344,2435,3337,2820
1251,3469,78,3344,43,824,2887,2907,540,3318,574
1252,2260,66,1950,1032,1,449,1876,3332,3080,2148
1253,2260,3,270,1883,2065,3333,3123,2014,3332,1934
1254,1950,932,66,1711,49,2292,2065,1237,1413,3639
1255,775,2707,3,49,1344,270,3599,1730,1977,981
1256,1413,1061,3253,3016,2429,2260,654,574,1613,1949
1257,3469,180,3639,2814,1237,959,654,2065,3332,2479
1258,932,231,3332,860,2065,1608,824,981,3333,66
1259,1876,3332,775,2065,959,2785,270,1032,2556,2148
1260,2712,1608,3332,2887,824,3080,3318,270,932,1711
1261,2814,775,3344,3539,1876,3617,3253,574,1950,654
1262,2907,1608,540,2260,3244,3253,775,3469,1032,2292
1263,1883,2438,1485,270,1711,1577,540,3193,1934,726
1264,182,2260,3877,2778,2907,2044,2429,2414,1575,3415
1265,3344,2907,1876,2260,182,376,1949,2435,3333,66
1266,2044,2435,3284,1485,231,182,2065,824,2887,3332
1267,3080,49,2292,66,932,981,2414,3332,2520,2065
1268,959,270,231,1413,182,2179,3284,2260,3332,3
1269,270,231,1977,981,376,688,1876,2525,959,762
1270,49,2707,3,2292,2065,1344,3396,3469,1462,3369
1271,3396,2489,2429,3481,2707,1950,2435,1613,654,2914
1272,2907,688,1876,182,3639,3244,66,376,3344,2438
1273,2907,2438,1876,688,78,3318,2260,3344,3244,1061
1274,2292,1608,1237,3244,1711,2584,2065,2148,2820,2907
1275,2292,2907,824,1207,2148,1261,2376,2887,1608,2260
1276,2260,1,2907,2438,3244,1061,688,2820,78,775
1277,2260,1575,2820,2292,3487,2768,3877,3667,2907,890
1278,270,231,668,376,3344,1876,2556,1902,2435,3469
1279,1711,2707,2292,2427,981,3469,561,3123,824,49
1280,3639,762,3284,2907,860,2449,2438,1902,3253,2820
1281,1608,231,1876,270,3244,3469,561,2812,3872,775
1282,2260,182,376,3415,2778,1,1876,1061,1413,2044
1283,3147,1785,28,2707,3599,2429,2907,2517,2438,2914
1284,762,2179,3253,2820,3284,3877,1356,3,2449,3333
1285,1237,2065,2292,860,450,2414,3332,1414,3284,3072
1286,654,2435,1414,182,28,3469,231,959,2556,2429
1287,2044,1950,2778,2065,3344,182,2907,3,1949,66
1288,1711,3272,49,2429,1934,2065,3396,450,2044,1462
1289,3332,3,2065,3469,1949,2292,2429,334,945,1032
1290,3730,2907,2435,3244,182,688,66,1876,2427,2556
1291,3,49,2414,2065,3332,2044,2260,1032,2429,1934
1292,49,1344,270,3396,3,1949,1211,78,3080,2014
1293,561,3072,3730,1950,2461,3481,3469,3396,1237,1485
1294,2414,3284,3080,2292,2520,1934,3386,2556,450,2820
1295,860,2292,450,2520,1414,1413,49,2260,3080,3332
1296,1711,1608,1485,3284,688,2427,66,932,2887,2288
1297,3469,2292,2556,1344,2707,3396,49,3539,981,2065
1298,182,1711,1613,2044,2429,2435,1785,3284,2179,2427
1299,2907,2292,540,2887,2707,3469,1902,78,3671,2975
1300,2907,688,1485,1462,3344,3481,2438,78,1711,2461
1301,3539,2645,49,2707,654,1462,688,3396,1950,3481
1302,2907,3599,3469,1711,2707,43,1902,1061,540,3825
1303,231,270,1902,3284,981,2414,1876,762,860,2449
1304,1711,981,1485,49,932,66,3080,1462,2520,2392
1305,2435,1575,2427,3333,182,3877,2179,2292,3415,3502
1306,3123,3639,2065,959,1237,1339,3272,3396,1462,1934
1307,2260,2435,1949,1061,2907,3333,1608,3344,376,2887
1308,180,3123,2288,3639,2517,3599,1785,3272,3,1237
1309,3,3332,2712,2065,1876,1608,3333,3872,1949,3318
1310,1902,775,1,2907,78,2148,2820,959,2438,3253
1311,2975,1949,2907,3469,1902,1608,2887,540,78,2914
1312,182,3877,2435,3344,2907,3284,78,2820,1575,2260
1313,762,3253,2707,701,2148,3,561,2525,1730,1
1314,182,2044,2414,49,1934,3539,450,2778,2429,2065
1315,1950,2438,654,3539,1339,1883,182,3344,688,2556
1316,1977,270,2438,1934,1883,1902,2556,1344,775,3080
1317,1711,2427,3599,3272,2292,2429,1237,3825,1608,3639
1318,1730,2179,2292,3253,2429,1413,3415,3639,1061,688
1319,2292,3123,2065,3,2479,1577,1237,3872,1730,2179
1320,3284,2044,2414,3337,2887,1485,1949,860,2392,1934
1321,1711,1902,2438,3284,1485,2414,2907,981,2556,668
1322,2292,2907,3469,3,2429,2707,3253,1032,3369,654
1323,2065,3123,3396,49,2292,3332,1237,3469,3872,1950
1324,3332,860,1949,1413,3253,2914,3337,2065,450,49
1325,3344,2044,3253,2260,182,3333,1949,3,3814,1339
1326,2292,1211,3332,2260,2065,2914,3396,449,852,3080
1327,2707,3469,2292,1344,49,3872,540,2914,2489,66
1328,3284,1902,376,2414,231,2435,182,3877,2887,2520
1329,3072,2435,2292,2520,824,1414,2914,2556,3730,654
1330,182,3639,3,3344,2044,3333,1950,2065,3415,3617
1331,2260,3332,1211,3,1032,3318,270,3080,182,1876
1332,3284,2414,2044,959,182,2556,860,3805,2065,1485
1333,1876,688,2556,3284,270,1902,2438,2065,2414,182
1334,2438,3639,1872,3244,1902,3469,2907,3344,1876,775
1335,2044,182,2429,2778,2489,66,3347,3016,2907,3415
1336,1950,1237,3639,3539,2065,2584,1575,1711,2292,3415
1337,3344,1783,2907,2438,3639,540,3244,78,3481,3469
1338,1950,2065,3469,1949,1339,1711,1237,3344,1608,932
1339,762,2427,2292,561,1730,231,981,2449,860,2887
1340,959,1934,182,1785,3639,775,3253,2438,2429,1977
1341,2814,762,1730,1876,3639,775,3253,231,3430,2604
1342,2260,1032,2438,1211,449,2907,2884,3147,1934,654
1343,3,1949,3284,3332,1485,2044,3344,2065,2260,1883
1344,3639,1730,1950,1575,3253,3539,439,1876,2814,959
1345,182,1950,1575,2044,654,3344,1237,2556,3814,334
1346,1413,1414,762,3253,1730,2520,1613,860,2613,688
1347,860,2887,3344,3469,762,3253,1949,78,231,775
1348,2292,2707,2914,3347,1237,3272,3481,2429,1950,654
1349,762,3244,1902,231,2820,2449,540,2975,2376,2812
1350,3,3415,2014,3333,1876,3332,1032,1356,2179,182
1351,2907,3344,3272,3639,1061,2438,688,3,2939,1785
1352,2435,2427,2707,3469,2907,3730,561,3371,2887,2489
1353,3,3344,959,2785,2907,2438,2814,3639,1785,1872
1354,2414,3284,3272,1934,1711,2065,1902,2044,182,2260
1355,3,2065,3272,2429,3332,2044,1949,49,2292,3469
1356,1711,2427,2065,3333,2044,182,1485,3415,3,1950
1357,2260,1485,1949,3284,3337,3333,376,3805,3344,860
1358,2914,1949,2044,2288,66,1711,3396,3016,2489,3347
1359,3333,3639,182,1950,2179,1730,2260,3344,1575,3502
